match_id,duration,start_time,radiant_team_id,radiant_name,dire_team_id,dire_name,leagueid,league_name,series_id,series_type,radiant_score,dire_score,radiant_win,version
8394927296,1802,1753834321,9659381.0,Bagres Slayer,9572165.0,Agressiv Style,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,9,38,False,22.0
8394911918,1689,1753832733,9005364.0,Night Vision,8849817.0,ZEUS THUNDER GOD,17211,Dota 2 Space League,998091,1,38,19,True,22.0
8394910697,2166,1753832537,,,8599281.0,BOI BANDIDO,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,26,29,False,22.0
8394904722,1797,1753831942,9844035.0,Fantasy Gaming,7626304.0,SAND KING GÓMEZ,18474,Americas Convergence Series 1,998073,1,30,20,True,22.0
8394899358,3061,1753831365,1498062.0,Started From the PotM.,8392174.0,FryBoys,18409,NADCL Season 9,998087,1,39,29,True,22.0
8394887668,1657,1753830355,8957156.0,Silent killer,8849833.0,VERTEX PACK,17211,Dota 2 Space League,998075,1,28,31,False,22.0
8394871467,3407,1753828680,9572165.0,Agressiv Style,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,48,52,False,22.0
8394870509,2432,1753828592,,,8599281.0,BOI BANDIDO,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,30,29,False,22.0
8394865593,3299,1753828183,,,8406472.0,GodGenesis,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,998077,1,46,27,True,22.0
8394865201,2074,1753828212,9844035.0,Fantasy Gaming,7626304.0,SAND KING GÓMEZ,18474,Americas Convergence Series 1,998073,1,43,24,True,22.0
8394858238,1948,1753827839,8849833.0,VERTEX PACK,8957156.0,Silent killer,17211,Dota 2 Space League,998075,1,26,36,False,22.0
8394832653,810,1753825470,9844272.0,Trator Indiano Dota 2 Club,8335298.0,Randoms Esports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,998068,1,12,31,False,22.0
8394825051,1910,1753824935,9844276.0,x9.InFlames,8406472.0,GodGenesis,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,998077,1,38,10,True,22.0
8394823143,1741,1753824830,8957156.0,Silent killer,8849833.0,VERTEX PACK,17211,Dota 2 Space League,998075,1,24,33,False,22.0
8394819962,1884,1753824599,7626304.0,SAND KING GÓMEZ,9844035.0,Fantasy Gaming,18474,Americas Convergence Series 1,998073,1,45,18,True,22.0
8394819080,1531,1753824511,9659381.0,Bagres Slayer,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,13,35,False,22.0
8394815509,2707,1753824268,,,8599281.0,BOI BANDIDO,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,54,25,True,22.0
8394789086,1443,1753822566,9844272.0,Trator Indiano Dota 2 Club,8335298.0,Randoms Esports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,998068,1,18,33,False,22.0
8394778418,1969,1753821973,8849850.0,HELLBEAR HEROES,8850016.0,FLYING FORTUNE,17211,Dota 2 Space League,998057,1,30,32,False,22.0
8394773989,1905,1753821641,9572165.0,Agressiv Style,8750315.0,Churrax do Pitoco,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,998065,0,46,13,True,22.0
8394759110,1549,1753820788,,,8374853.0,Bia fecha porta,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,8,36,False,22.0
8394752388,1565,1753820458,9843975.0,Pacific Esports,9678518.0,TeamCompromiso,18474,Americas Convergence Series 1,997977,1,11,33,False,22.0
8394747013,2830,1753820111,,,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,17,45,False,22.0
8394741723,2926,1753819819,,,8599281.0,BOI BANDIDO,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,25,46,False,22.0
8394740107,2747,1753820244,9256405.0,Level UP esports,9651185.0,Wildcard,17381,European Pro League  2024-2025 Season,997975,1,21,44,False,22.0
8394735807,1689,1753819627,8850016.0,FLYING FORTUNE,8849850.0,HELLBEAR HEROES,17211,Dota 2 Space League,998057,1,34,21,True,22.0
8394734496,1565,1753819432,5897919.0,MIssclickTV,8335298.0,Randoms Esports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,998055,0,11,32,False,22.0
8394727688,1958,1753819064,,,5270085.0,Team Innovation e-Sports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,38,12,True,22.0
8394724048,1732,1753818896,9088071.0,Eye Gaming ,9838811.0,Elite Eclipse,17366,Ultras Dota Pro League  2024-25,998050,1,28,63,False,22.0
8394723748,1591,1753818854,1642057.0, ,8750315.0,Churrax do Pitoco,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,998049,0,15,50,False,22.0
8394717988,1768,1753818549,9844272.0,Trator Indiano Dota 2 Club,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,51,12,True,22.0
8394703415,1231,1753817781,,,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,32,4,True,22.0
8394699314,1725,1753817570,9844276.0,x9.InFlames,9819982.0,OS CANCELADOS,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,998040,0,35,11,True,22.0
8394696187,2486,1753817408,9080605.0,TEAM LOUCADEMIA ,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,26,39,False,22.0
8394692902,2959,1753817331,9255039.0,1w Team,9247798.0,Passion UA,18396,CCT Dota 2 Season 2 Series 3,997960,1,16,43,False,22.0
8394684066,1799,1753816786,9651185.0,Wildcard,9256405.0,Level UP esports,17381,European Pro League  2024-2025 Season,997975,1,29,11,True,22.0
8394674780,2739,1753816316,9843975.0,Pacific Esports,9678518.0,TeamCompromiso,18474,Americas Convergence Series 1,997977,1,45,35,True,22.0
8394669495,1859,1753816049,,,8599281.0,BOI BANDIDO,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,17,41,False,22.0
8394663086,1916,1753815726,5270085.0,Team Innovation e-Sports,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,38,14,True,22.0
8394657198,2375,1753815424,9838811.0,Elite Eclipse,9716330.0,Eye Gaming,17366,Ultras Dota Pro League  2024-25,997974,1,33,59,False,22.0
8394656228,2553,1753815374,8335298.0,Randoms Esports,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,57,24,True,22.0
8394620140,2654,1753813579,1944666.0,Gaspar Me Engravida,9843915.0,TeamBaheagamer,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,998010,0,29,45,False,22.0
8394613094,1675,1753813235,,,8406472.0,GodGenesis,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,15,35,False,22.0
8394607946,2491,1753812984,,,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,53,17,True,22.0
8394602417,1523,1753812712,9844164.0,Soldier Side,3703112.0,Coca Cola,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997995,0,7,31,False,22.0
8394601792,1400,1753812681,,,9659381.0,Bagres Slayer,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,16,33,False,22.0
8394601484,1826,1753812665,28734.0,KAMAROTOS,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,17,49,False,22.0
8394600646,1642,1753812623,,,5270085.0,Team Innovation e-Sports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,11,29,False,22.0
8394600427,1768,1753812613,,,9467002.0,Império do Forró,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,20,52,False,22.0
8394599961,2697,1753812590,9844272.0,Trator Indiano Dota 2 Club,9819380.0,TEAM TITANS,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997992,0,28,18,True,22.0
8394599853,2740,1753812734,9255039.0,1w Team,9247798.0,Passion UA,18396,CCT Dota 2 Season 2 Series 3,997960,1,29,45,False,22.0
8394599209,2892,1753812554,9555871.0,HUNGRY DRAGONS,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,61,27,True,22.0
8394597507,1850,1753812472,,,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,17,48,False,22.0
8394597160,1805,1753812456,9691783.0,KND do marabaixo,9572165.0,Agressiv Style,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997990,0,17,39,False,22.0
8394595979,2783,1753812398,9766040.0,PAPAI CASCAVEL,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,33,40,True,22.0
8394595536,2435,1753812376,,,7700496.0,REVOLTA,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,55,43,True,22.0
8394593659,3167,1753812282,,,9819982.0,OS CANCELADOS,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,34,40,False,22.0
8394591709,1815,1753812186,,,9579700.0,4 idosos e 1 boliviana,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,39,15,True,22.0
8394589690,1889,1753812183,9678518.0,TeamCompromiso,9843975.0,Pacific Esports,18474,Americas Convergence Series 1,997977,1,34,15,True,22.0
8394585123,2453,1753812157,9256405.0,Level UP esports,9651185.0,Wildcard,17381,European Pro League  2024-2025 Season,997975,1,18,15,True,22.0
8394584067,2506,1753811862,9716330.0,Eye Gaming,9838811.0,Elite Eclipse,17366,Ultras Dota Pro League  2024-25,997974,1,29,62,False,22.0
8394517586,2268,1753808635,9247798.0,Passion UA,9255039.0,1w Team,18396,CCT Dota 2 Season 2 Series 3,997960,1,22,29,False,22.0
8394460566,3188,1753806012,9819656.0,La Passion,9759026.0,Dominion,17366,Ultras Dota Pro League  2024-25,997930,1,54,59,False,22.0
8394459212,2589,1753805951,5014799.0,Nemiga Gaming,9758040.0,Runa Team,17381,European Pro League  2024-2025 Season,997929,1,22,46,False,22.0
8394358917,3352,1753801665,9759026.0,Dominion,9819656.0,La Passion,17366,Ultras Dota Pro League  2024-25,997930,1,47,49,True,22.0
8394357092,2386,1753801715,9758040.0,Runa Team,5014799.0,Nemiga Gaming,17381,European Pro League  2024-2025 Season,997929,1,31,27,True,22.0
8394340244,2153,1753800961,9338413.0,MOUZ,2586976.0,OG,18396,CCT Dota 2 Season 2 Series 3,997919,1,34,20,True,22.0
8394320326,1681,1753800132,8629315.0,Wiser Warriors,2443375.0,Foxy gaming,17233,Destiny League,997914,1,36,42,True,22.0
8394264219,1676,1753797936,2443375.0,Foxy gaming,8629315.0,Wiser Warriors,17233,Destiny League,997914,1,20,38,False,22.0
8394253961,1688,1753797556,2586976.0,OG,9338413.0,MOUZ,18396,CCT Dota 2 Season 2 Series 3,997919,1,13,35,False,22.0
8394250003,1138,1753797295,9819656.0,La Passion,8831040.0,Ghost Sheep,17366,Ultras Dota Pro League  2024-25,997907,1,14,50,False,22.0
8394245667,1707,1753797546,9790546.0,TEAM NEXT LEVEL,9247798.0,Passion UA,17381,European Pro League  2024-2025 Season,997899,1,19,11,True,22.0
8394236611,1725,1753797018,8261500.0,Xtreme Gaming,8291895.0,Tundra Esports,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997898,1,14,30,False,22.0
8394220677,2744,1753796129,9593609.0,Nethercore,9839299.0,Dominion,17366,Ultras Dota Pro League  2024-25,997915,1,39,40,False,22.0
8394210553,1589,1753795808,8629315.0,Wiser Warriors,2443375.0,Foxy gaming,17233,Destiny League,997914,1,16,29,False,22.0
8394170729,1579,1753794637,8599101.0,Gaimin Gladiators,9823272.0,Team Yandex,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997893,1,22,10,True,22.0
8394170547,2028,1753794037,9247798.0,Passion UA,9790546.0,TEAM NEXT LEVEL,17381,European Pro League  2024-2025 Season,997899,1,27,13,True,22.0
8394159321,1550,1753793644,9759026.0,Dominion,9593609.0,Nethercore,17366,Ultras Dota Pro League  2024-25,997908,1,35,26,True,22.0
8394154260,2670,1753793398,8831040.0,Ghost Sheep,9819656.0,La Passion,17366,Ultras Dota Pro League  2024-25,997907,1,43,45,True,22.0
8394149145,2088,1753793104,8261500.0,Xtreme Gaming,8291895.0,Tundra Esports,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997898,1,34,10,True,22.0
8394136445,1893,1753792567,9768002.0,Lunar Vibes,9814269.0,Riftwalkers,17233,Destiny League,997900,1,17,40,False,22.0
8394117886,2503,1753791848,9498970.0,AVULUS,9814008.0,eSpoiled,18396,CCT Dota 2 Season 2 Series 3,997895,1,35,27,True,22.0
8394100070,2036,1753790824,8599101.0,Gaimin Gladiators,9823272.0,Team Yandex,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997893,1,26,19,True,22.0
8394093681,1511,1753790531,9814269.0,Riftwalkers,9768002.0,Lunar Vibes,17233,Destiny League,997900,1,20,10,True,22.0
8394093343,1643,1753790492,9759026.0,Dominion,8831040.0,Ghost Sheep,17366,Ultras Dota Pro League  2024-25,997896,1,21,40,False,22.0
8394089882,1776,1753790317,9745590.0,Cross Guild,9381131.0,Uzumaki,17366,Ultras Dota Pro League  2024-25,997897,1,23,48,False,22.0
8394086741,1580,1753790852,9790546.0,TEAM NEXT LEVEL,9247798.0,Passion UA,17381,European Pro League  2024-2025 Season,997899,1,26,4,True,22.0
8394056329,1978,1753789397,8261500.0,Xtreme Gaming,8291895.0,Tundra Esports,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997898,1,13,25,False,22.0
8394047539,1325,1753788157,9381131.0,Uzumaki,9745590.0,Cross Guild,17366,Ultras Dota Pro League  2024-25,997897,1,34,2,True,22.0
8394040949,1178,1753787917,8831040.0,Ghost Sheep,9759026.0,Dominion,17366,Ultras Dota Pro League  2024-25,997896,1,30,14,True,22.0
8394025087,3238,1753786871,9498970.0,AVULUS,9814008.0,eSpoiled,18396,CCT Dota 2 Season 2 Series 3,997895,1,26,9,True,22.0
8394004720,2209,1753785581,9823272.0,Team Yandex,8599101.0,Gaimin Gladiators,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997893,1,33,12,True,22.0
8393997734,1729,1753785146,9824702.0,PVISION,7732977.0,BOOM Esports,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997888,1,14,7,True,22.0
8393989512,1466,1753784626,9600141.0,Zero Tenacity,2576071.0,Yellow Submarine,17381,European Pro League  2024-2025 Season,997886,1,45,8,True,22.0
8393982986,2490,1753784210,9381131.0,Uzumaki,8831040.0,Ghost Sheep,17366,Ultras Dota Pro League  2024-25,997884,1,43,45,False,22.0
8393958566,1380,1753782638,9425656.0,LSG,8629315.0,Wiser Warriors,17233,Destiny League,997885,1,43,24,True,22.0
8393941621,1863,1753781397,8831040.0,Ghost Sheep,9381131.0,Uzumaki,17366,Ultras Dota Pro League  2024-25,997884,1,37,27,True,22.0
8393938493,2010,1753781175,9351740.0,Yakult Brothers,9131584.0,BB Team,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997882,1,15,32,False,22.0
8393938072,1826,1753781194,9332046.0,Dominatrix,9332059.0,Ninja Bros,16325,Ancients League,997881,1,40,47,False,22.0
8393936614,2326,1753781040,9824702.0,PVISION,7732977.0,BOOM Esports,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997888,1,27,14,True,22.0
8393927351,1669,1753780398,8629315.0,Wiser Warriors,9425656.0,LSG,17233,Destiny League,997885,1,23,36,False,22.0
8393922355,1775,1753780322,9790546.0,TEAM NEXT LEVEL,9586122.0,4Pirates,18396,CCT Dota 2 Season 2 Series 3,997879,1,20,36,False,22.0
8393915927,2759,1753779544,2576071.0,Yellow Submarine,9600141.0,Zero Tenacity,17381,European Pro League  2024-2025 Season,997886,1,18,36,False,22.0
8393914093,1026,1753779434,9332059.0,Ninja Bros,9332046.0,Dominatrix,16325,Ancients League,997881,1,41,11,True,22.0
8393896536,1449,1753778139,9425656.0,LSG,8629315.0,Wiser Warriors,17233,Destiny League,997885,1,16,28,False,22.0
8393895607,2401,1753778085,9381131.0,Uzumaki,8831040.0,Ghost Sheep,17366,Ultras Dota Pro League  2024-25,997884,1,48,34,True,22.0
8393882299,2316,1753777260,9351740.0,Yakult Brothers,9131584.0,BB Team,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997882,1,16,48,False,22.0
8393880224,1793,1753776884,9332046.0,Dominatrix,9332059.0,Ninja Bros,16325,Ancients League,997881,1,27,16,True,22.0
8393873756,2139,1753776442,8261500.0,Xtreme Gaming,7554697.0,Nigma Galaxy,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997870,1,5,30,False,22.0
8393869702,2252,1753776112,9586122.0,4Pirates,9790546.0,TEAM NEXT LEVEL,18396,CCT Dota 2 Season 2 Series 3,997879,1,26,26,True,22.0
8393863285,1691,1753775519,9767998.0,Nova Pulse,2443375.0,Foxy gaming,17233,Destiny League,997878,1,32,18,True,22.0
8393855271,1529,1753774805,9729268.0,Teiko,9397016.0,Elite Eclipse,17366,Ultras Dota Pro League  2024-25,997875,1,51,16,True,22.0
8393853176,1351,1753774668,9330485.0,BulletProofs,9330492.0,Iconic,16325,Ancients League,997877,1,45,26,True,22.0
8393834243,2639,1753773013,9814269.0,Riftwalkers,9768243.0,Night Force,17233,Destiny League,997874,1,59,73,False,22.0
8393833962,1829,1753773022,2443375.0,Foxy gaming,9767998.0,Nova Pulse,17233,Destiny League,997878,1,31,50,False,22.0
8393825571,1537,1753772289,9330492.0,Iconic,9330485.0,BulletProofs,16325,Ancients League,997877,1,30,49,False,22.0
8393822442,1819,1753771935,9397016.0,Elite Eclipse,9729268.0,Teiko,17366,Ultras Dota Pro League  2024-25,997875,1,13,42,False,22.0
8393819593,2482,1753771665,7554697.0,Nigma Galaxy,8261500.0,Xtreme Gaming,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997870,1,16,25,False,22.0
8393817141,2522,1753771876,9640842.0,Team Tidebound,9823272.0,Team Yandex,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997868,1,31,20,True,22.0
8393807769,1683,1753770575,8629005.0,Flawless Goblins,9768002.0,Lunar Vibes,17233,Destiny League,997876,1,39,26,True,22.0
8393804050,1962,1753770239,9768243.0,Night Force,9814269.0,Riftwalkers,17233,Destiny League,997874,1,56,34,True,22.0
8393794727,1918,1753769332,8961813.0,SHAOLIN,9330489.0,ThunderLab,16325,Ancients League,997873,1,42,21,True,22.0
8393779260,2037,1753767762,9768002.0,Lunar Vibes,8629005.0,Flawless Goblins,17233,Destiny League,997876,1,28,41,False,22.0
8393778585,3252,1753767701,9729268.0,Teiko,9397016.0,Elite Eclipse,17366,Ultras Dota Pro League  2024-25,997875,1,76,48,False,22.0
8393777307,1999,1753767564,9814269.0,Riftwalkers,9768243.0,Night Force,17233,Destiny League,997874,1,31,36,True,22.0
8393773933,1378,1753767278,9330489.0,ThunderLab,8961813.0,SHAOLIN,16325,Ancients League,997873,1,14,35,False,22.0
8393772442,3150,1753767054,9823272.0,Team Yandex,9640842.0,Team Tidebound,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997868,1,41,29,True,22.0
8393767215,2447,1753766958,8261500.0,Xtreme Gaming,7554697.0,Nigma Galaxy,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997870,1,10,48,False,22.0
8393751760,1888,1753765028,8629324.0,Swift Knights,9426115.0,Dark Rebellion,17233,Destiny League,997866,1,21,44,False,22.0
8393751157,1733,1753764997,8629315.0,Wiser Warriors,9767998.0,Nova Pulse,17233,Destiny League,997867,1,21,42,False,22.0
8393747276,1773,1753764661,8936507.0,FenixTeam,9018543.0,Hustlers,16325,Ancients League,997865,1,25,38,False,22.0
8393728241,1771,1753763116,8291895.0,Tundra Esports,7732977.0,BOOM Esports,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997856,1,24,10,True,22.0
8393728114,2127,1753763258,9640842.0,Team Tidebound,9823272.0,Team Yandex,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997868,1,36,10,True,22.0
8393728113,1702,1753762645,9767998.0,Nova Pulse,8629315.0,Wiser Warriors,17233,Destiny League,997867,1,35,19,True,22.0
8393722261,2266,1753762095,9426115.0,Dark Rebellion,8629324.0,Swift Knights,17233,Destiny League,997866,1,34,31,True,22.0
8393719127,1887,1753761741,9018543.0,Hustlers,8936507.0,FenixTeam,16325,Ancients League,997865,1,43,26,True,22.0
8393691152,2545,1753758849,8291895.0,Tundra Esports,7732977.0,BOOM Esports,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997856,1,13,35,False,22.0
8393686593,1976,1753758387,8599101.0,Gaimin Gladiators,9351740.0,Yakult Brothers,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997854,1,16,17,True,22.0
8393676511,1631,1753757488,8850015.0,DARKNESS GAMING,8849850.0,HELLBEAR HEROES,17211,Dota 2 Space League,997847,1,19,30,False,22.0
8393654034,1581,1753755129,8849850.0,HELLBEAR HEROES,8850015.0,DARKNESS GAMING,17211,Dota 2 Space League,997847,1,30,20,True,22.0
8393651518,1916,1753754760,9351740.0,Yakult Brothers,8599101.0,Gaimin Gladiators,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997854,1,7,27,False,22.0
8393647341,2352,1753754648,7732977.0,BOOM Esports,8291895.0,Tundra Esports,18359,Clavision DOTA2 Masters 2025: Snow-Ruyi,997856,1,21,26,False,22.0
8393640272,2271,1753753575,,,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,35,34,False,22.0
8393629882,2027,1753752532,8850015.0,DARKNESS GAMING,8849850.0,HELLBEAR HEROES,17211,Dota 2 Space League,997847,1,35,31,True,22.0
8393621165,2162,1753751528,9572165.0,Agressiv Style,9843926.0,PAREDÃO Rejects,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997828,1,26,39,False,22.0
8393607955,1677,1753750137,8849833.0,VERTEX PACK,9005364.0,Night Vision,17211,Dota 2 Space League,997831,1,43,36,True,22.0
8393601325,2557,1753749372,,,5591072.0,000,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,37,42,False,22.0
8393598371,1593,1753749045,,,9572165.0,Agressiv Style,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997828,1,25,5,True,22.0
8393585000,1799,1753747785,9005364.0,Night Vision,8849833.0,VERTEX PACK,17211,Dota 2 Space League,997831,1,19,25,False,22.0
8393559852,1775,1753745469,8849833.0,VERTEX PACK,9005364.0,Night Vision,17211,Dota 2 Space League,997831,1,21,39,False,22.0
8393551089,3196,1753744600,9572165.0,Agressiv Style,9843926.0,PAREDÃO Rejects,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997828,1,44,34,True,22.0
8393545602,3833,1753744125,,,7700496.0,REVOLTA,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,55,30,True,22.0
8393527636,2021,1753742713,8850016.0,FLYING FORTUNE,8849817.0,ZEUS THUNDER GOD,17211,Dota 2 Space League,997820,1,44,30,True,22.0
8393511285,1901,1753741296,9843926.0,PAREDÃO Rejects,9645832.0,q lobby einn,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997809,1,52,25,True,22.0
8393500576,1584,1753740578,8849817.0,ZEUS THUNDER GOD,8850016.0,FLYING FORTUNE,17211,Dota 2 Space League,997820,1,14,22,False,22.0
8393499259,2609,1753740323,,,7700496.0,REVOLTA,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,24,57,False,22.0
8393482369,1865,1753739035,9572165.0,Agressiv Style,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,34,15,True,22.0
8393479450,1923,1753738875,9710443.0,AllStars,8971308.0,x5 Gaming,18474,Americas Convergence Series 1,997805,1,31,26,True,22.0
8393476262,2669,1753738887,9790546.0,TEAM NEXT LEVEL,9256405.0,Level UP esports,17381,European Pro League  2024-2025 Season,997782,1,18,36,False,22.0
8393473525,1490,1753738400,8599281.0,BOI BANDIDO,5591072.0,000,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,25,35,False,22.0
8393467668,1913,1753737980,8936613.0,Wild Dragon,8957156.0,Silent killer,17211,Dota 2 Space League,997794,1,34,26,False,22.0
8393455848,2481,1753737178,9843926.0,PAREDÃO Rejects,9645832.0,q lobby einn,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997809,1,32,36,False,22.0
8393435827,2294,1753735884,,,7700496.0,REVOLTA,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,37,18,True,22.0
8393430688,1688,1753735562,9790546.0,TEAM NEXT LEVEL,9256405.0,Level UP esports,17381,European Pro League  2024-2025 Season,997782,1,8,25,False,22.0
8393424974,1959,1753735247,8957156.0,Silent killer,8936613.0,Wild Dragon,17211,Dota 2 Space League,997794,1,36,24,True,22.0
8393423248,2093,1753735105,5591072.0,000,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,38,22,True,22.0
8393420421,1671,1753734939,,,9572165.0,Agressiv Style,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,11,51,False,22.0
8393411971,1395,1753734442,9843926.0,PAREDÃO Rejects,9645832.0,q lobby einn,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997809,1,39,12,True,22.0
8393402315,2551,1753734241,8971308.0,x5 Gaming,9710443.0,AllStars,18474,Americas Convergence Series 1,997805,1,31,36,False,22.0
8393398159,3250,1753733703,9823250.0,...,9698717.0,P2P,16251,Party To Play league,997801,0,47,49,True,22.0
8393383554,1794,1753732885,8936613.0,Wild Dragon,8957156.0,Silent killer,17211,Dota 2 Space League,997794,1,30,23,True,22.0
8393374209,2107,1753732333,,,9781085.0,Miau miau miau,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,42,13,True,22.0
8393372014,2432,1753732217,9745590.0,Cross Guild,9530716.0,Air Defence,17366,Ultras Dota Pro League  2024-25,997791,1,30,25,True,22.0
8393356564,2624,1753731394,7700496.0,REVOLTA,9819380.0,TEAM TITANS,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997786,0,44,36,True,22.0
8393353487,1703,1753731233,9843926.0,PAREDÃO Rejects,9844164.0,Soldier Side,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997785,0,46,13,True,22.0
8393348439,2580,1753730969,9834431.0,Чугунцы,9456689.0,ВРОТОБОРЦЫ,18419,Boss Battle,997749,3,18,33,False,22.0
8393347381,2266,1753731383,9790546.0,TEAM NEXT LEVEL,9256405.0,Level UP esports,17381,European Pro League  2024-2025 Season,997782,1,31,18,True,22.0
8393338925,2595,1753730468,,,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,29,61,False,22.0
8393326521,2900,1753729828,9467002.0,Império do Forró,8599281.0,BOI BANDIDO,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997776,0,28,45,False,22.0
8393324408,2188,1753729721,9828921.0,Air Defence,9745590.0,Cross Guild,17366,Ultras Dota Pro League  2024-25,997771,1,21,30,False,22.0
8393314895,2978,1753729244,9844175.0,FORMULA TEAM,5591072.0,000,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997769,0,24,41,False,22.0
8393313579,2352,1753729177,9555871.0,HUNGRY DRAGONS,9572165.0,Agressiv Style,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997768,0,18,47,False,22.0
8393311586,1777,1753729076,9844062.0,NÙCLEO DOTA ,9645832.0,q lobby einn,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997765,0,13,47,False,22.0
8393304576,1897,1753728774,9255039.0,1w Team,9814008.0,eSpoiled,18396,CCT Dota 2 Season 2 Series 3,997720,1,33,7,True,22.0
